equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date
EQ005884,Power Tiller,832,500,1200,per day,2025-09-17
EQ005885,Disc Harrow,615,500,1000,per day,2025-09-17
EQ005886,Baler,2479,2000,3500,per day,2025-09-17
EQ005887,Seed Drill,627,400,900,per day,2025-09-17
EQ005888,Pumpset,355,300,800,per day,2025-09-17
EQ005889,Leveller,867,800,1500,per day,2025-09-17
EQ005890,Disc Harrow,630,500,1000,per day,2025-09-17
EQ005891,Thresher,1028,600,1200,per day,2025-09-17
EQ005892,Reaper,2099,1500,2500,per day,2025-09-17
EQ005893,Seed Drill,686,400,900,per day,2025-09-17
EQ005894,Tractor,1906,1000,2000,per day,2025-09-17
EQ005895,Harvester,3625,3000,6000,per day,2025-09-17
EQ005896,Plough,511,300,800,per day,2025-09-17
EQ005897,Disc Harrow,860,500,1000,per day,2025-09-17
EQ005898,Reaper,1944,1500,2500,per day,2025-09-17
EQ005899,Plough,523,300,800,per day,2025-09-17
EQ005900,Pumpset,477,300,800,per day,2025-09-17
EQ005901,Harvester,4611,3000,6000,per day,2025-09-17
EQ005902,Leveller,992,800,1500,per day,2025-09-17
EQ005903,Disc Harrow,639,500,1000,per day,2025-09-17
EQ005904,Pumpset,513,300,800,per day,2025-09-17
EQ005905,Pumpset,536,300,800,per day,2025-09-17
EQ005906,Disc Harrow,656,500,1000,per day,2025-09-17
EQ005907,Plough,300,300,800,per day,2025-09-17
EQ005908,Tractor,2000,1000,2000,per day,2025-09-17
EQ005909,Weeder,370,250,600,per day,2025-09-17
EQ005910,Seed Drill,637,400,900,per day,2025-09-17
EQ005911,Weeder,405,250,600,per day,2025-09-17
EQ005912,Reaper,1729,1500,2500,per day,2025-09-17
EQ005913,Harvester,4460,3000,6000,per day,2025-09-17
EQ005914,Harvester,4489,3000,6000,per day,2025-09-17
EQ005915,Disc Harrow,612,500,1000,per day,2025-09-17
EQ005916,Tractor,2000,1000,2000,per day,2025-09-17
EQ005917,Baler,2618,2000,3500,per day,2025-09-17
EQ005918,Baler,2406,2000,3500,per day,2025-09-17
EQ005919,Sprayer,296,200,500,per day,2025-09-17
EQ005920,Pumpset,404,300,800,per day,2025-09-17
EQ005921,Power Tiller,724,500,1200,per day,2025-09-17
EQ005922,Plough,413,300,800,per day,2025-09-17
EQ005923,Mulcher,1351,900,1600,per day,2025-09-17
EQ005924,Mulcher,1192,900,1600,per day,2025-09-17
EQ005925,Mulcher,1012,900,1600,per day,2025-09-17
EQ005926,Plough,507,300,800,per day,2025-09-17
EQ005927,Harvester,3894,3000,6000,per day,2025-09-17
EQ005928,Sprayer,248,200,500,per day,2025-09-17
EQ005929,Tractor,1972,1000,2000,per day,2025-09-17
EQ005930,Reaper,1862,1500,2500,per day,2025-09-17
EQ005931,Sprayer,303,200,500,per day,2025-09-17
EQ005932,Plough,460,300,800,per day,2025-09-17
EQ005933,Sprayer,351,200,500,per day,2025-09-17
EQ005934,Harvester,4119,3000,6000,per day,2025-09-17
EQ005935,Plough,478,300,800,per day,2025-09-17
EQ005936,Power Tiller,547,500,1200,per day,2025-09-17
EQ005937,Cultivator,659,400,900,per day,2025-09-17
EQ005938,Pumpset,453,300,800,per day,2025-09-17
EQ005939,Tractor,1977,1000,2000,per day,2025-09-17
EQ005940,Seed Drill,658,400,900,per day,2025-09-17
EQ005941,Thresher,1038,600,1200,per day,2025-09-17
EQ005942,Harvester,4903,3000,6000,per day,2025-09-17
EQ005943,Reaper,1787,1500,2500,per day,2025-09-17
EQ005944,Baler,2596,2000,3500,per day,2025-09-17
EQ005945,Reaper,1971,1500,2500,per day,2025-09-17
EQ005946,Mulcher,1379,900,1600,per day,2025-09-17
EQ005947,Baler,2350,2000,3500,per day,2025-09-17
EQ005948,Rotavator,792,400,1000,per day,2025-09-17
EQ005949,Thresher,817,600,1200,per day,2025-09-17
EQ005950,Plough,405,300,800,per day,2025-09-17
EQ005951,Power Tiller,798,500,1200,per day,2025-09-17
EQ005952,Power Tiller,872,500,1200,per day,2025-09-17
EQ005953,Sprayer,303,200,500,per day,2025-09-17
EQ005954,Weeder,378,250,600,per day,2025-09-17
EQ005955,Mulcher,1253,900,1600,per day,2025-09-17
EQ005956,Seed Drill,620,400,900,per day,2025-09-17
EQ005957,Baler,2520,2000,3500,per day,2025-09-17
EQ005958,Power Tiller,725,500,1200,per day,2025-09-17
EQ005959,Leveller,1129,800,1500,per day,2025-09-17
EQ005960,Plough,515,300,800,per day,2025-09-17
EQ005961,Cultivator,610,400,900,per day,2025-09-17
EQ005962,Pumpset,579,300,800,per day,2025-09-17
EQ005963,Leveller,1007,800,1500,per day,2025-09-17
EQ005964,Harvester,4390,3000,6000,per day,2025-09-17
EQ005965,Seed Drill,566,400,900,per day,2025-09-17
EQ005966,Seed Drill,834,400,900,per day,2025-09-17
EQ005967,Cultivator,500,400,900,per day,2025-09-17
EQ005968,Plough,578,300,800,per day,2025-09-17
EQ005969,Sprayer,267,200,500,per day,2025-09-17
EQ005970,Reaper,1775,1500,2500,per day,2025-09-17
EQ005971,Thresher,836,600,1200,per day,2025-09-17
EQ005972,Weeder,453,250,600,per day,2025-09-17
EQ005973,Pumpset,441,300,800,per day,2025-09-17
EQ005974,Reaper,2177,1500,2500,per day,2025-09-17
EQ005975,Tractor,2000,1000,2000,per day,2025-09-17
EQ005976,Baler,2367,2000,3500,per day,2025-09-17
EQ005977,Disc Harrow,674,500,1000,per day,2025-09-17
EQ005978,Cultivator,500,400,900,per day,2025-09-17
EQ005979,Mulcher,1375,900,1600,per day,2025-09-17
EQ005980,Tractor,1844,1000,2000,per day,2025-09-17
EQ005981,Tractor,1827,1000,2000,per day,2025-09-17
EQ005982,Thresher,799,600,1200,per day,2025-09-17
EQ005983,Plough,513,300,800,per day,2025-09-17
EQ005984,Tractor,2000,1000,2000,per day,2025-09-17
EQ005985,Harvester,4560,3000,6000,per day,2025-09-17
EQ005986,Seed Drill,792,400,900,per day,2025-09-17
EQ005987,Plough,492,300,800,per day,2025-09-17
EQ005988,Mulcher,1050,900,1600,per day,2025-09-17
EQ005989,Harvester,3679,3000,6000,per day,2025-09-17
EQ005990,Baler,2572,2000,3500,per day,2025-09-17
EQ005991,Harvester,4706,3000,6000,per day,2025-09-17
EQ005992,Mulcher,1104,900,1600,per day,2025-09-17
EQ005993,Thresher,905,600,1200,per day,2025-09-17
EQ005994,Baler,2059,2000,3500,per day,2025-09-17
EQ005995,Tractor,1722,1000,2000,per day,2025-09-17
EQ005996,Mulcher,1341,900,1600,per day,2025-09-17
EQ005997,Thresher,891,600,1200,per day,2025-09-17
EQ005998,Thresher,914,600,1200,per day,2025-09-17
EQ005999,Weeder,466,250,600,per day,2025-09-17
EQ006000,Reaper,2100,1500,2500,per day,2025-09-17
EQ006001,Power Tiller,896,500,1200,per day,2025-09-17
EQ006002,Harvester,5127,3000,6000,per day,2025-09-17
EQ006003,Harvester,4465,3000,6000,per day,2025-09-17
EQ006004,Harvester,3676,3000,6000,per day,2025-09-17
EQ006005,Disc Harrow,747,500,1000,per day,2025-09-17
EQ006006,Reaper,1885,1500,2500,per day,2025-09-17
EQ006007,Mulcher,1139,900,1600,per day,2025-09-17
EQ006008,Seed Drill,628,400,900,per day,2025-09-17
EQ006009,Plough,434,300,800,per day,2025-09-17
EQ006010,Weeder,371,250,600,per day,2025-09-17
EQ006011,Mulcher,1032,900,1600,per day,2025-09-17
EQ006012,Pumpset,492,300,800,per day,2025-09-17
EQ006013,Power Tiller,1004,500,1200,per day,2025-09-17
EQ006014,Plough,501,300,800,per day,2025-09-17
EQ006015,Cultivator,590,400,900,per day,2025-09-17
EQ006016,Plough,633,300,800,per day,2025-09-17
EQ006017,Tractor,1982,1000,2000,per day,2025-09-17
EQ006018,Reaper,2002,1500,2500,per day,2025-09-17
EQ006019,Sprayer,218,200,500,per day,2025-09-17
EQ006020,Plough,543,300,800,per day,2025-09-17
EQ006021,Seed Drill,776,400,900,per day,2025-09-17
EQ006022,Plough,608,300,800,per day,2025-09-17
EQ006023,Thresher,926,600,1200,per day,2025-09-17
EQ006024,Rotavator,824,400,1000,per day,2025-09-17
EQ006025,Seed Drill,669,400,900,per day,2025-09-17
EQ006026,Pumpset,483,300,800,per day,2025-09-17
EQ006027,Sprayer,361,200,500,per day,2025-09-17
EQ006028,Power Tiller,880,500,1200,per day,2025-09-17
EQ006029,Cultivator,646,400,900,per day,2025-09-17
EQ006030,Cultivator,619,400,900,per day,2025-09-17
EQ006031,Disc Harrow,888,500,1000,per day,2025-09-17
EQ006032,Mulcher,1132,900,1600,per day,2025-09-17
EQ006033,Baler,2342,2000,3500,per day,2025-09-17
EQ006034,Weeder,423,250,600,per day,2025-09-17
EQ006035,Mulcher,1040,900,1600,per day,2025-09-17
EQ006036,Thresher,1069,600,1200,per day,2025-09-17
EQ006037,Plough,501,300,800,per day,2025-09-17
EQ006038,Thresher,817,600,1200,per day,2025-09-17
EQ006039,Tractor,2000,1000,2000,per day,2025-09-17
EQ006040,Plough,563,300,800,per day,2025-09-17
EQ006041,Leveller,952,800,1500,per day,2025-09-17
EQ006042,Plough,585,300,800,per day,2025-09-17
EQ006043,Sprayer,210,200,500,per day,2025-09-17
EQ006044,Power Tiller,622,500,1200,per day,2025-09-17
EQ006045,Reaper,2163,1500,2500,per day,2025-09-17
EQ006046,Pumpset,506,300,800,per day,2025-09-17
EQ006047,Baler,2594,2000,3500,per day,2025-09-17
EQ006048,Disc Harrow,721,500,1000,per day,2025-09-17
EQ006049,Baler,2688,2000,3500,per day,2025-09-17
EQ006050,Mulcher,1164,900,1600,per day,2025-09-17
EQ006051,Thresher,829,600,1200,per day,2025-09-17
EQ006052,Cultivator,584,400,900,per day,2025-09-17
EQ006053,Power Tiller,758,500,1200,per day,2025-09-17
EQ006054,Sprayer,266,200,500,per day,2025-09-17
EQ006055,Disc Harrow,635,500,1000,per day,2025-09-17
EQ006056,Mulcher,1204,900,1600,per day,2025-09-17
EQ006057,Plough,610,300,800,per day,2025-09-17
EQ006058,Harvester,4260,3000,6000,per day,2025-09-17
EQ006059,Baler,2773,2000,3500,per day,2025-09-17
EQ006060,Harvester,4049,3000,6000,per day,2025-09-17
EQ006061,Seed Drill,772,400,900,per day,2025-09-17
EQ006062,Leveller,980,800,1500,per day,2025-09-17
EQ006063,Weeder,358,250,600,per day,2025-09-17
EQ006064,Cultivator,583,400,900,per day,2025-09-17
EQ006065,Reaper,1874,1500,2500,per day,2025-09-17
EQ006066,Mulcher,1395,900,1600,per day,2025-09-17
EQ006067,Reaper,1987,1500,2500,per day,2025-09-17
EQ006068,Seed Drill,499,400,900,per day,2025-09-17
EQ006069,Leveller,1032,800,1500,per day,2025-09-17
EQ006070,Disc Harrow,770,500,1000,per day,2025-09-17
EQ006071,Cultivator,605,400,900,per day,2025-09-17
EQ006072,Power Tiller,762,500,1200,per day,2025-09-17
EQ006073,Disc Harrow,671,500,1000,per day,2025-09-17
EQ006074,Plough,406,300,800,per day,2025-09-17
EQ006075,Tractor,1805,1000,2000,per day,2025-09-17
EQ006076,Disc Harrow,805,500,1000,per day,2025-09-17
EQ006077,Thresher,930,600,1200,per day,2025-09-17
EQ006078,Power Tiller,783,500,1200,per day,2025-09-17
EQ006079,Mulcher,1153,900,1600,per day,2025-09-17
EQ006080,Pumpset,538,300,800,per day,2025-09-17
EQ006081,Baler,3007,2000,3500,per day,2025-09-17
EQ006082,Reaper,2115,1500,2500,per day,2025-09-17
EQ006083,Sprayer,293,200,500,per day,2025-09-17
EQ006084,Harvester,4312,3000,6000,per day,2025-09-17
EQ006085,Harvester,4370,3000,6000,per day,2025-09-17
EQ006086,Mulcher,1153,900,1600,per day,2025-09-17
EQ006087,Disc Harrow,649,500,1000,per day,2025-09-17
EQ006088,Harvester,3692,3000,6000,per day,2025-09-17
EQ006089,Plough,460,300,800,per day,2025-09-17
EQ006090,Mulcher,1335,900,1600,per day,2025-09-17
EQ006091,Sprayer,297,200,500,per day,2025-09-17
EQ006092,Harvester,3742,3000,6000,per day,2025-09-17
EQ006093,Tractor,1688,1000,2000,per day,2025-09-17
EQ006094,Rotavator,702,400,1000,per day,2025-09-17
EQ006095,Leveller,973,800,1500,per day,2025-09-17
EQ006096,Mulcher,1106,900,1600,per day,2025-09-17
EQ006097,Sprayer,287,200,500,per day,2025-09-17
EQ006098,Tractor,1806,1000,2000,per day,2025-09-17
EQ006099,Tractor,1728,1000,2000,per day,2025-09-17
EQ006100,Sprayer,294,200,500,per day,2025-09-17
EQ006101,Sprayer,279,200,500,per day,2025-09-17
EQ006102,Cultivator,538,400,900,per day,2025-09-17
EQ006103,Tractor,2000,1000,2000,per day,2025-09-17
EQ006104,Leveller,1002,800,1500,per day,2025-09-17
EQ006105,Harvester,4507,3000,6000,per day,2025-09-17
EQ006106,Leveller,1206,800,1500,per day,2025-09-17
EQ006107,Cultivator,740,400,900,per day,2025-09-17
EQ006108,Plough,385,300,800,per day,2025-09-17
EQ006109,Pumpset,374,300,800,per day,2025-09-17
EQ006110,Power Tiller,950,500,1200,per day,2025-09-17
EQ006111,Seed Drill,634,400,900,per day,2025-09-17
EQ006112,Baler,2519,2000,3500,per day,2025-09-17
EQ006113,Leveller,1240,800,1500,per day,2025-09-17
EQ006114,Power Tiller,572,500,1200,per day,2025-09-17
EQ006115,Tractor,1650,1000,2000,per day,2025-09-17
EQ006116,Disc Harrow,774,500,1000,per day,2025-09-17
EQ006117,Weeder,394,250,600,per day,2025-09-17
EQ006118,Tractor,1874,1000,2000,per day,2025-09-17
EQ006119,Sprayer,347,200,500,per day,2025-09-17
EQ006120,Sprayer,276,200,500,per day,2025-09-17
EQ006121,Thresher,884,600,1200,per day,2025-09-17
EQ006122,Weeder,464,250,600,per day,2025-09-17
EQ006123,Reaper,1846,1500,2500,per day,2025-09-17
EQ006124,Rotavator,479,400,1000,per day,2025-09-17
EQ006125,Mulcher,1281,900,1600,per day,2025-09-17
EQ006126,Cultivator,625,400,900,per day,2025-09-17
EQ006127,Leveller,883,800,1500,per day,2025-09-17
EQ006128,Plough,496,300,800,per day,2025-09-17
EQ006129,Seed Drill,579,400,900,per day,2025-09-17
EQ006130,Pumpset,597,300,800,per day,2025-09-17
EQ006131,Leveller,1214,800,1500,per day,2025-09-17
EQ006132,Sprayer,393,200,500,per day,2025-09-17
EQ006133,Reaper,1923,1500,2500,per day,2025-09-17
EQ006134,Leveller,992,800,1500,per day,2025-09-17
EQ006135,Disc Harrow,644,500,1000,per day,2025-09-17
EQ006136,Tractor,2000,1000,2000,per day,2025-09-17
EQ006137,Reaper,1620,1500,2500,per day,2025-09-17
EQ006138,Reaper,1944,1500,2500,per day,2025-09-17
EQ006139,Disc Harrow,863,500,1000,per day,2025-09-17
EQ006140,Leveller,1038,800,1500,per day,2025-09-17
EQ006141,Pumpset,490,300,800,per day,2025-09-17
EQ006142,Weeder,387,250,600,per day,2025-09-17
EQ006143,Seed Drill,565,400,900,per day,2025-09-17
EQ006144,Pumpset,441,300,800,per day,2025-09-17
EQ006145,Plough,375,300,800,per day,2025-09-17
EQ006146,Baler,2597,2000,3500,per day,2025-09-17
EQ006147,Leveller,875,800,1500,per day,2025-09-17
EQ006148,Baler,2679,2000,3500,per day,2025-09-17
EQ006149,Reaper,1863,1500,2500,per day,2025-09-17
EQ006150,Tractor,1866,1000,2000,per day,2025-09-17
EQ006151,Plough,462,300,800,per day,2025-09-17
EQ006152,Cultivator,660,400,900,per day,2025-09-17
EQ006153,Sprayer,275,200,500,per day,2025-09-17
EQ006154,Rotavator,772,400,1000,per day,2025-09-17
EQ006155,Weeder,342,250,600,per day,2025-09-17
EQ006156,Tractor,2000,1000,2000,per day,2025-09-17
EQ006157,Seed Drill,658,400,900,per day,2025-09-17
EQ006158,Power Tiller,829,500,1200,per day,2025-09-17
EQ006159,Harvester,4718,3000,6000,per day,2025-09-17
EQ006160,Harvester,5042,3000,6000,per day,2025-09-17
EQ006161,Baler,2301,2000,3500,per day,2025-09-17
EQ006162,Rotavator,749,400,1000,per day,2025-09-17
EQ006163,Thresher,972,600,1200,per day,2025-09-17
EQ006164,Reaper,1849,1500,2500,per day,2025-09-17
EQ006165,Leveller,1083,800,1500,per day,2025-09-17
EQ006166,Cultivator,555,400,900,per day,2025-09-17
EQ006167,Cultivator,836,400,900,per day,2025-09-17
EQ006168,Reaper,2315,1500,2500,per day,2025-09-17
EQ006169,Weeder,250,250,600,per day,2025-09-17
EQ006170,Reaper,2078,1500,2500,per day,2025-09-17
EQ006171,Plough,428,300,800,per day,2025-09-17
EQ006172,Power Tiller,671,500,1200,per day,2025-09-17
EQ006173,Disc Harrow,667,500,1000,per day,2025-09-17
EQ006174,Weeder,420,250,600,per day,2025-09-17
EQ006175,Rotavator,731,400,1000,per day,2025-09-17
EQ006176,Seed Drill,646,400,900,per day,2025-09-17
EQ006177,Sprayer,238,200,500,per day,2025-09-17
EQ006178,Disc Harrow,584,500,1000,per day,2025-09-17
EQ006179,Pumpset,406,300,800,per day,2025-09-17
EQ006180,Power Tiller,708,500,1200,per day,2025-09-17
EQ006181,Power Tiller,845,500,1200,per day,2025-09-17
EQ006182,Seed Drill,618,400,900,per day,2025-09-17
EQ006183,Baler,2775,2000,3500,per day,2025-09-17
EQ006184,Reaper,2035,1500,2500,per day,2025-09-17
EQ006185,Leveller,969,800,1500,per day,2025-09-17
EQ006186,Harvester,4691,3000,6000,per day,2025-09-17
EQ006187,Thresher,959,600,1200,per day,2025-09-17
EQ006188,Mulcher,993,900,1600,per day,2025-09-17
EQ006189,Plough,684,300,800,per day,2025-09-17
EQ006190,Pumpset,503,300,800,per day,2025-09-17
EQ006191,Power Tiller,609,500,1200,per day,2025-09-17
EQ006192,Leveller,1055,800,1500,per day,2025-09-17
EQ006193,Sprayer,297,200,500,per day,2025-09-17
EQ006194,Mulcher,1158,900,1600,per day,2025-09-17
EQ006195,Mulcher,1216,900,1600,per day,2025-09-17
EQ006196,Weeder,369,250,600,per day,2025-09-17
EQ006197,Pumpset,569,300,800,per day,2025-09-17
EQ006198,Rotavator,582,400,1000,per day,2025-09-17
EQ006199,Power Tiller,791,500,1200,per day,2025-09-17
EQ006200,Cultivator,622,400,900,per day,2025-09-17
EQ006201,Power Tiller,690,500,1200,per day,2025-09-17
EQ006202,Sprayer,289,200,500,per day,2025-09-17
EQ006203,Seed Drill,554,400,900,per day,2025-09-17
EQ006204,Harvester,4059,3000,6000,per day,2025-09-17
EQ006205,Sprayer,284,200,500,per day,2025-09-17
EQ006206,Disc Harrow,846,500,1000,per day,2025-09-17
EQ006207,Mulcher,1378,900,1600,per day,2025-09-17
EQ006208,Mulcher,1293,900,1600,per day,2025-09-17
EQ006209,Sprayer,260,200,500,per day,2025-09-17
EQ006210,Baler,2527,2000,3500,per day,2025-09-17
EQ006211,Sprayer,247,200,500,per day,2025-09-17
EQ006212,Cultivator,581,400,900,per day,2025-09-17
EQ006213,Rotavator,663,400,1000,per day,2025-09-17
EQ006214,Baler,2640,2000,3500,per day,2025-09-17
EQ006215,Harvester,4697,3000,6000,per day,2025-09-17
EQ006216,Plough,425,300,800,per day,2025-09-17
EQ006217,Baler,2762,2000,3500,per day,2025-09-17
EQ006218,Sprayer,261,200,500,per day,2025-09-17
EQ006219,Rotavator,643,400,1000,per day,2025-09-17
EQ006220,Seed Drill,682,400,900,per day,2025-09-17
EQ006221,Thresher,942,600,1200,per day,2025-09-17
EQ006222,Tractor,1589,1000,2000,per day,2025-09-17
EQ006223,Thresher,916,600,1200,per day,2025-09-17
EQ006224,Weeder,464,250,600,per day,2025-09-17
EQ006225,Tractor,1709,1000,2000,per day,2025-09-17
EQ006226,Rotavator,839,400,1000,per day,2025-09-17
EQ006227,Mulcher,1273,900,1600,per day,2025-09-17
EQ006228,Baler,2061,2000,3500,per day,2025-09-17
EQ006229,Thresher,831,600,1200,per day,2025-09-17
EQ006230,Rotavator,652,400,1000,per day,2025-09-17
EQ006231,Sprayer,259,200,500,per day,2025-09-17
EQ006232,Reaper,2428,1500,2500,per day,2025-09-17
EQ006233,Baler,2556,2000,3500,per day,2025-09-17
EQ006234,Disc Harrow,607,500,1000,per day,2025-09-17
EQ006235,Leveller,1065,800,1500,per day,2025-09-17
EQ006236,Weeder,368,250,600,per day,2025-09-17
EQ006237,Plough,493,300,800,per day,2025-09-17
EQ006238,Sprayer,252,200,500,per day,2025-09-17
EQ006239,Weeder,452,250,600,per day,2025-09-17
EQ006240,Mulcher,1207,900,1600,per day,2025-09-17
EQ006241,Disc Harrow,659,500,1000,per day,2025-09-17
EQ006242,Seed Drill,677,400,900,per day,2025-09-17
EQ006243,Sprayer,314,200,500,per day,2025-09-17
EQ006244,Baler,2356,2000,3500,per day,2025-09-17
EQ006245,Weeder,386,250,600,per day,2025-09-17
EQ006246,Rotavator,487,400,1000,per day,2025-09-17
EQ006247,Tractor,2000,1000,2000,per day,2025-09-17
EQ006248,Power Tiller,807,500,1200,per day,2025-09-17
EQ006249,Tractor,1754,1000,2000,per day,2025-09-17
EQ006250,Baler,2756,2000,3500,per day,2025-09-17
EQ006251,Weeder,364,250,600,per day,2025-09-17
EQ006252,Harvester,5080,3000,6000,per day,2025-09-17
EQ006253,Sprayer,258,200,500,per day,2025-09-17
EQ006254,Pumpset,581,300,800,per day,2025-09-17
EQ006255,Tractor,1599,1000,2000,per day,2025-09-17
EQ006256,Cultivator,606,400,900,per day,2025-09-17
EQ006257,Tractor,1638,1000,2000,per day,2025-09-17
EQ006258,Pumpset,433,300,800,per day,2025-09-17
EQ006259,Tractor,1832,1000,2000,per day,2025-09-17
EQ006260,Power Tiller,846,500,1200,per day,2025-09-17
EQ006261,Power Tiller,840,500,1200,per day,2025-09-17
EQ006262,Disc Harrow,708,500,1000,per day,2025-09-17
EQ006263,Power Tiller,808,500,1200,per day,2025-09-17
EQ006264,Pumpset,631,300,800,per day,2025-09-17
EQ006265,Disc Harrow,618,500,1000,per day,2025-09-17
EQ006266,Rotavator,642,400,1000,per day,2025-09-17
EQ006267,Plough,518,300,800,per day,2025-09-17
EQ006268,Weeder,362,250,600,per day,2025-09-17
EQ006269,Weeder,447,250,600,per day,2025-09-17
EQ006270,Harvester,3853,3000,6000,per day,2025-09-17
EQ006271,Cultivator,640,400,900,per day,2025-09-17
EQ006272,Disc Harrow,743,500,1000,per day,2025-09-17
EQ006273,Mulcher,1297,900,1600,per day,2025-09-17
EQ006274,Power Tiller,795,500,1200,per day,2025-09-17
EQ006275,Seed Drill,662,400,900,per day,2025-09-17
EQ006276,Sprayer,213,200,500,per day,2025-09-17
EQ006277,Rotavator,692,400,1000,per day,2025-09-17
EQ006278,Leveller,1160,800,1500,per day,2025-09-17
EQ006279,Reaper,1875,1500,2500,per day,2025-09-17
EQ006280,Cultivator,534,400,900,per day,2025-09-17
EQ006281,Pumpset,496,300,800,per day,2025-09-17
EQ006282,Harvester,4759,3000,6000,per day,2025-09-17
EQ006283,Disc Harrow,709,500,1000,per day,2025-09-17
EQ006284,Power Tiller,832,500,1200,per day,2025-09-17
EQ006285,Disc Harrow,744,500,1000,per day,2025-09-17
EQ006286,Baler,2271,2000,3500,per day,2025-09-17
EQ006287,Tractor,2000,1000,2000,per day,2025-09-17
EQ006288,Seed Drill,521,400,900,per day,2025-09-17
EQ006289,Sprayer,276,200,500,per day,2025-09-17
EQ006290,Harvester,4501,3000,6000,per day,2025-09-17
EQ006291,Weeder,411,250,600,per day,2025-09-17
EQ006292,Thresher,982,600,1200,per day,2025-09-17
EQ006293,Baler,2648,2000,3500,per day,2025-09-17
EQ006294,Tractor,2000,1000,2000,per day,2025-09-17
EQ006295,Sprayer,320,200,500,per day,2025-09-17
EQ006296,Pumpset,550,300,800,per day,2025-09-17
EQ006297,Reaper,2113,1500,2500,per day,2025-09-17
