equipment_id,equipment_type,rental_price_per_day,min_rental_price,max_rental_price,unit,snapshot_date,Condition,Adjusted_Rental_Price
EQ008591,Harvester,4562,3000,6000,per day,2025-09-17,Needs Repair,3193.4
EQ008592,Pumpset,345,300,800,per day,2025-09-17,Good,345.0
EQ008593,Disc Harrow,554,500,1000,per day,2025-09-17,Good,554.0
EQ008594,Rotavator,710,400,1000,per day,2025-09-17,Needs Repair,497.0
EQ008595,Power Tiller,742,500,1200,per day,2025-09-17,Needs Repair,519.4
EQ008596,Pumpset,553,300,800,per day,2025-09-17,Good,553.0
EQ008597,Harvester,4413,3000,6000,per day,2025-09-17,Good,4413.0
EQ008598,Harvester,5169,3000,6000,per day,2025-09-17,Good,5169.0
EQ008599,Sprayer,200,200,500,per day,2025-09-17,Good,200.0
EQ008600,Leveller,1049,800,1500,per day,2025-09-17,Good,1049.0
EQ008601,Weeder,408,250,600,per day,2025-09-17,Good,408.0
EQ008602,Thresher,1047,600,1200,per day,2025-09-17,Needs Repair,732.9
EQ008603,Harvester,5373,3000,6000,per day,2025-09-17,Needs Repair,3761.1
EQ008604,Seed Drill,635,400,900,per day,2025-09-17,Good,635.0
EQ008605,Baler,2346,2000,3500,per day,2025-09-17,Good,2346.0
EQ008606,Disc Harrow,693,500,1000,per day,2025-09-17,Good,693.0
EQ008607,Pumpset,509,300,800,per day,2025-09-17,Good,509.0
EQ008608,Seed Drill,722,400,900,per day,2025-09-17,Good,722.0
EQ008609,Tractor,1668,1000,2000,per day,2025-09-17,Good,1668.0
EQ008610,Disc Harrow,809,500,1000,per day,2025-09-17,Needs Repair,566.3
EQ008611,Thresher,826,600,1200,per day,2025-09-17,Good,826.0
EQ008612,Seed Drill,638,400,900,per day,2025-09-17,Needs Repair,446.6
EQ008613,Sprayer,240,200,500,per day,2025-09-17,Needs Repair,168.0
EQ008614,Rotavator,808,400,1000,per day,2025-09-17,Good,808.0
EQ008615,Reaper,1954,1500,2500,per day,2025-09-17,Good,1954.0
EQ008616,Weeder,330,250,600,per day,2025-09-17,Needs Repair,231.0
EQ008617,Weeder,341,250,600,per day,2025-09-17,Needs Repair,238.7
EQ008618,Sprayer,270,200,500,per day,2025-09-17,Good,270.0
EQ008619,Harvester,4248,3000,6000,per day,2025-09-17,Good,4248.0
EQ008620,Sprayer,251,200,500,per day,2025-09-17,Good,251.0
EQ008621,Plough,654,300,800,per day,2025-09-17,Needs Repair,457.8
EQ008622,Plough,531,300,800,per day,2025-09-17,Good,531.0
EQ008623,Cultivator,623,400,900,per day,2025-09-17,Good,623.0
EQ008624,Mulcher,1254,900,1600,per day,2025-09-17,Needs Repair,877.8
EQ008625,Reaper,1846,1500,2500,per day,2025-09-17,Good,1846.0
EQ008626,Baler,2433,2000,3500,per day,2025-09-17,Good,2433.0
EQ008627,Pumpset,505,300,800,per day,2025-09-17,Good,505.0
EQ008628,Cultivator,527,400,900,per day,2025-09-17,Needs Repair,368.9
EQ008629,Harvester,4597,3000,6000,per day,2025-09-17,Good,4597.0
EQ008630,Leveller,1093,800,1500,per day,2025-09-17,Good,1093.0
EQ008631,Reaper,2197,1500,2500,per day,2025-09-17,Good,2197.0
EQ008632,Cultivator,553,400,900,per day,2025-09-17,Good,553.0
EQ008633,Pumpset,487,300,800,per day,2025-09-17,Good,487.0
EQ008634,Seed Drill,710,400,900,per day,2025-09-17,Good,710.0
EQ008635,Power Tiller,938,500,1200,per day,2025-09-17,Good,938.0
EQ008636,Sprayer,363,200,500,per day,2025-09-17,Needs Repair,254.1
EQ008637,Seed Drill,586,400,900,per day,2025-09-17,Needs Repair,410.2
EQ008638,Reaper,2039,1500,2500,per day,2025-09-17,Good,2039.0
EQ008639,Baler,2797,2000,3500,per day,2025-09-17,Good,2797.0
EQ008640,Baler,2882,2000,3500,per day,2025-09-17,Good,2882.0
EQ008641,Power Tiller,763,500,1200,per day,2025-09-17,Needs Repair,534.1
EQ008642,Tractor,1853,1000,2000,per day,2025-09-17,Good,1853.0
EQ008643,Weeder,401,250,600,per day,2025-09-17,Good,401.0
EQ008644,Harvester,3391,3000,6000,per day,2025-09-17,Good,3391.0
EQ008645,Mulcher,1209,900,1600,per day,2025-09-17,Good,1209.0
EQ008646,Tractor,1787,1000,2000,per day,2025-09-17,Good,1787.0
EQ008647,Weeder,405,250,600,per day,2025-09-17,Good,405.0
EQ008648,Harvester,4376,3000,6000,per day,2025-09-17,Good,4376.0
EQ008649,Power Tiller,908,500,1200,per day,2025-09-17,Needs Repair,635.6
EQ008650,Sprayer,220,200,500,per day,2025-09-17,Good,220.0
EQ008651,Tractor,1690,1000,2000,per day,2025-09-17,Good,1690.0
EQ008652,Mulcher,1158,900,1600,per day,2025-09-17,Good,1158.0
EQ008653,Cultivator,476,400,900,per day,2025-09-17,Good,476.0
EQ008654,Leveller,908,800,1500,per day,2025-09-17,Good,908.0
EQ008655,Plough,506,300,800,per day,2025-09-17,Good,506.0
EQ008656,Disc Harrow,700,500,1000,per day,2025-09-17,Good,700.0
EQ008657,Mulcher,1284,900,1600,per day,2025-09-17,Good,1284.0
EQ008658,Baler,2693,2000,3500,per day,2025-09-17,Good,2693.0
EQ008659,Seed Drill,519,400,900,per day,2025-09-17,Good,519.0
EQ008660,Baler,2559,2000,3500,per day,2025-09-17,Needs Repair,1791.3
EQ008661,Harvester,4091,3000,6000,per day,2025-09-17,Good,4091.0
EQ008662,Baler,2000,2000,3500,per day,2025-09-17,Good,2000.0
EQ008663,Tractor,1735,1000,2000,per day,2025-09-17,Good,1735.0
EQ008664,Cultivator,400,400,900,per day,2025-09-17,Good,400.0
EQ008665,Reaper,2040,1500,2500,per day,2025-09-17,Good,2040.0
EQ008666,Pumpset,581,300,800,per day,2025-09-17,Good,581.0
EQ008667,Cultivator,777,400,900,per day,2025-09-17,Needs Repair,543.9
EQ008668,Tractor,1671,1000,2000,per day,2025-09-17,Good,1671.0
EQ008669,Pumpset,466,300,800,per day,2025-09-17,Good,466.0
EQ008670,Disc Harrow,662,500,1000,per day,2025-09-17,Needs Repair,463.4
EQ008671,Mulcher,1156,900,1600,per day,2025-09-17,Needs Repair,809.2
EQ008672,Plough,466,300,800,per day,2025-09-17,Good,466.0
EQ008673,Reaper,2015,1500,2500,per day,2025-09-17,Good,2015.0
EQ008674,Weeder,369,250,600,per day,2025-09-17,Good,369.0
EQ008675,Seed Drill,690,400,900,per day,2025-09-17,Good,690.0
EQ008676,Disc Harrow,718,500,1000,per day,2025-09-17,Good,718.0
EQ008677,Baler,2656,2000,3500,per day,2025-09-17,Good,2656.0
EQ008678,Power Tiller,684,500,1200,per day,2025-09-17,Needs Repair,478.8
EQ008679,Leveller,1075,800,1500,per day,2025-09-17,Good,1075.0
EQ008680,Power Tiller,767,500,1200,per day,2025-09-17,Good,767.0
EQ008681,Thresher,980,600,1200,per day,2025-09-17,Good,980.0
EQ008682,Mulcher,1173,900,1600,per day,2025-09-17,Needs Repair,821.1
EQ008683,Mulcher,1322,900,1600,per day,2025-09-17,Good,1322.0
EQ008684,Harvester,4601,3000,6000,per day,2025-09-17,Good,4601.0
EQ008685,Leveller,963,800,1500,per day,2025-09-17,Good,963.0
EQ008686,Baler,2503,2000,3500,per day,2025-09-17,Good,2503.0
EQ008687,Thresher,1096,600,1200,per day,2025-09-17,Good,1096.0
EQ008688,Leveller,1102,800,1500,per day,2025-09-17,Good,1102.0
EQ008689,Cultivator,619,400,900,per day,2025-09-17,Good,619.0
EQ008690,Disc Harrow,673,500,1000,per day,2025-09-17,Good,673.0
EQ008691,Weeder,378,250,600,per day,2025-09-17,Good,378.0
EQ008692,Rotavator,742,400,1000,per day,2025-09-17,Good,742.0
EQ008693,Pumpset,526,300,800,per day,2025-09-17,Good,526.0
EQ008694,Mulcher,1380,900,1600,per day,2025-09-17,Good,1380.0
EQ008695,Reaper,2041,1500,2500,per day,2025-09-17,Good,2041.0
EQ008696,Power Tiller,903,500,1200,per day,2025-09-17,Good,903.0
EQ008697,Thresher,950,600,1200,per day,2025-09-17,Needs Repair,665.0
EQ008698,Mulcher,1071,900,1600,per day,2025-09-17,Good,1071.0
EQ008699,Reaper,2155,1500,2500,per day,2025-09-17,Good,2155.0
EQ008700,Reaper,1887,1500,2500,per day,2025-09-17,Good,1887.0
EQ008701,Thresher,826,600,1200,per day,2025-09-17,Needs Repair,578.2
EQ008702,Disc Harrow,715,500,1000,per day,2025-09-17,Needs Repair,500.5
EQ008703,Tractor,1704,1000,2000,per day,2025-09-17,Good,1704.0
EQ008704,Plough,534,300,800,per day,2025-09-17,Good,534.0
EQ008705,Reaper,1953,1500,2500,per day,2025-09-17,Good,1953.0
EQ008706,Seed Drill,541,400,900,per day,2025-09-17,Good,541.0
EQ008707,Tractor,2000,1000,2000,per day,2025-09-17,Needs Repair,1400.0
EQ008708,Cultivator,630,400,900,per day,2025-09-17,Good,630.0
EQ008709,Thresher,866,600,1200,per day,2025-09-17,Good,866.0
EQ008710,Weeder,357,250,600,per day,2025-09-17,Needs Repair,249.9
EQ008711,Weeder,409,250,600,per day,2025-09-17,Needs Repair,286.3
EQ008712,Sprayer,337,200,500,per day,2025-09-17,Good,337.0
EQ008713,Mulcher,1101,900,1600,per day,2025-09-17,Good,1101.0
EQ008714,Harvester,4572,3000,6000,per day,2025-09-17,Good,4572.0
EQ008715,Harvester,4552,3000,6000,per day,2025-09-17,Needs Repair,3186.4
EQ008716,Seed Drill,649,400,900,per day,2025-09-17,Needs Repair,454.3
EQ008717,Seed Drill,617,400,900,per day,2025-09-17,Good,617.0
EQ008718,Cultivator,542,400,900,per day,2025-09-17,Good,542.0
EQ008719,Pumpset,576,300,800,per day,2025-09-17,Needs Repair,403.2
EQ008720,Rotavator,863,400,1000,per day,2025-09-17,Good,863.0
EQ008721,Pumpset,494,300,800,per day,2025-09-17,Good,494.0
EQ008722,Thresher,994,600,1200,per day,2025-09-17,Needs Repair,695.8
EQ008723,Leveller,1120,800,1500,per day,2025-09-17,Good,1120.0
EQ008724,Mulcher,1188,900,1600,per day,2025-09-17,Good,1188.0
EQ008725,Weeder,309,250,600,per day,2025-09-17,Needs Repair,216.3
EQ008726,Rotavator,575,400,1000,per day,2025-09-17,Needs Repair,402.5
EQ008727,Reaper,2292,1500,2500,per day,2025-09-17,Good,2292.0
EQ008728,Plough,415,300,800,per day,2025-09-17,Good,415.0
EQ008729,Reaper,1868,1500,2500,per day,2025-09-17,Good,1868.0
EQ008730,Seed Drill,706,400,900,per day,2025-09-17,Good,706.0
EQ008731,Baler,2362,2000,3500,per day,2025-09-17,Good,2362.0
EQ008732,Cultivator,542,400,900,per day,2025-09-17,Needs Repair,379.4
EQ008733,Mulcher,1032,900,1600,per day,2025-09-17,Good,1032.0
EQ008734,Tractor,1760,1000,2000,per day,2025-09-17,Good,1760.0
EQ008735,Mulcher,1491,900,1600,per day,2025-09-17,Good,1491.0
EQ008736,Rotavator,664,400,1000,per day,2025-09-17,Needs Repair,464.8
EQ008737,Cultivator,660,400,900,per day,2025-09-17,Good,660.0
EQ008738,Mulcher,1225,900,1600,per day,2025-09-17,Good,1225.0
EQ008739,Harvester,4472,3000,6000,per day,2025-09-17,Good,4472.0
EQ008740,Harvester,4247,3000,6000,per day,2025-09-17,Good,4247.0
EQ008741,Weeder,344,250,600,per day,2025-09-17,Good,344.0
EQ008742,Harvester,3613,3000,6000,per day,2025-09-17,Good,3613.0
EQ008743,Rotavator,727,400,1000,per day,2025-09-17,Good,727.0
EQ008744,Weeder,379,250,600,per day,2025-09-17,Good,379.0
EQ008745,Cultivator,656,400,900,per day,2025-09-17,Good,656.0
EQ008746,Seed Drill,639,400,900,per day,2025-09-17,Good,639.0
EQ008747,Thresher,946,600,1200,per day,2025-09-17,Good,946.0
EQ008748,Tractor,1680,1000,2000,per day,2025-09-17,Good,1680.0
EQ008749,Power Tiller,999,500,1200,per day,2025-09-17,Good,999.0
EQ008750,Sprayer,357,200,500,per day,2025-09-17,Good,357.0
EQ008751,Baler,2659,2000,3500,per day,2025-09-17,Good,2659.0
EQ008752,Cultivator,636,400,900,per day,2025-09-17,Good,636.0
EQ008753,Disc Harrow,720,500,1000,per day,2025-09-17,Good,720.0
EQ008754,Disc Harrow,730,500,1000,per day,2025-09-17,Good,730.0
EQ008755,Reaper,2065,1500,2500,per day,2025-09-17,Needs Repair,1445.5
EQ008756,Disc Harrow,725,500,1000,per day,2025-09-17,Needs Repair,507.5
EQ008757,Power Tiller,677,500,1200,per day,2025-09-17,Good,677.0
EQ008758,Weeder,345,250,600,per day,2025-09-17,Good,345.0
EQ008759,Rotavator,739,400,1000,per day,2025-09-17,Good,739.0
EQ008760,Reaper,1872,1500,2500,per day,2025-09-17,Good,1872.0
EQ008761,Mulcher,1349,900,1600,per day,2025-09-17,Good,1349.0
EQ008762,Seed Drill,749,400,900,per day,2025-09-17,Good,749.0
EQ008763,Leveller,1149,800,1500,per day,2025-09-17,Good,1149.0
EQ008764,Thresher,990,600,1200,per day,2025-09-17,Needs Repair,693.0
EQ008765,Reaper,2006,1500,2500,per day,2025-09-17,Good,2006.0
EQ008766,Harvester,4104,3000,6000,per day,2025-09-17,Needs Repair,2872.8
EQ008767,Harvester,4285,3000,6000,per day,2025-09-17,Needs Repair,2999.5
EQ008768,Pumpset,603,300,800,per day,2025-09-17,Good,603.0
EQ008769,Rotavator,666,400,1000,per day,2025-09-17,Good,666.0
EQ008770,Cultivator,566,400,900,per day,2025-09-17,Good,566.0
EQ008771,Thresher,1008,600,1200,per day,2025-09-17,Good,1008.0
EQ008772,Reaper,1747,1500,2500,per day,2025-09-17,Good,1747.0
EQ008773,Power Tiller,847,500,1200,per day,2025-09-17,Good,847.0
EQ008774,Power Tiller,697,500,1200,per day,2025-09-17,Good,697.0
EQ008775,Weeder,295,250,600,per day,2025-09-17,Needs Repair,206.5
EQ008776,Disc Harrow,713,500,1000,per day,2025-09-17,Good,713.0
EQ008777,Tractor,1873,1000,2000,per day,2025-09-17,Needs Repair,1311.1
EQ008778,Cultivator,712,400,900,per day,2025-09-17,Good,712.0
EQ008779,Sprayer,366,200,500,per day,2025-09-17,Needs Repair,256.2
EQ008780,Cultivator,765,400,900,per day,2025-09-17,Good,765.0
EQ008781,Seed Drill,560,400,900,per day,2025-09-17,Good,560.0
EQ008782,Baler,2222,2000,3500,per day,2025-09-17,Needs Repair,1555.4
EQ008783,Power Tiller,643,500,1200,per day,2025-09-17,Good,643.0
EQ008784,Thresher,795,600,1200,per day,2025-09-17,Good,795.0
EQ008785,Mulcher,1091,900,1600,per day,2025-09-17,Good,1091.0
EQ008786,Seed Drill,873,400,900,per day,2025-09-17,Good,873.0
EQ008787,Seed Drill,745,400,900,per day,2025-09-17,Good,745.0
EQ008788,Sprayer,268,200,500,per day,2025-09-17,Needs Repair,187.6
EQ008789,Sprayer,361,200,500,per day,2025-09-17,Good,361.0
EQ008790,Rotavator,680,400,1000,per day,2025-09-17,Good,680.0
EQ008791,Cultivator,403,400,900,per day,2025-09-17,Needs Repair,282.1
EQ008792,Cultivator,686,400,900,per day,2025-09-17,Good,686.0
EQ008793,Sprayer,333,200,500,per day,2025-09-17,Good,333.0
EQ008794,Tractor,1753,1000,2000,per day,2025-09-17,Needs Repair,1227.1
EQ008795,Pumpset,453,300,800,per day,2025-09-17,Good,453.0
EQ008796,Reaper,2055,1500,2500,per day,2025-09-17,Good,2055.0
EQ008797,Thresher,948,600,1200,per day,2025-09-17,Good,948.0
EQ008798,Pumpset,457,300,800,per day,2025-09-17,Good,457.0
EQ008799,Sprayer,329,200,500,per day,2025-09-17,Good,329.0
EQ008800,Thresher,1019,600,1200,per day,2025-09-17,Good,1019.0
EQ008801,Reaper,2124,1500,2500,per day,2025-09-17,Needs Repair,1486.8
EQ008802,Weeder,513,250,600,per day,2025-09-17,Good,513.0
EQ008803,Plough,576,300,800,per day,2025-09-17,Good,576.0
EQ008804,Cultivator,412,400,900,per day,2025-09-17,Needs Repair,288.4
EQ008805,Thresher,800,600,1200,per day,2025-09-17,Good,800.0
EQ008806,Thresher,1025,600,1200,per day,2025-09-17,Needs Repair,717.5
EQ008807,Leveller,1104,800,1500,per day,2025-09-17,Good,1104.0
EQ008808,Sprayer,329,200,500,per day,2025-09-17,Needs Repair,230.3
EQ008809,Sprayer,294,200,500,per day,2025-09-17,Good,294.0
EQ008810,Sprayer,223,200,500,per day,2025-09-17,Good,223.0
EQ008811,Thresher,868,600,1200,per day,2025-09-17,Good,868.0
EQ008812,Power Tiller,836,500,1200,per day,2025-09-17,Good,836.0
EQ008813,Seed Drill,641,400,900,per day,2025-09-17,Needs Repair,448.7
EQ008814,Baler,2166,2000,3500,per day,2025-09-17,Good,2166.0
EQ008815,Seed Drill,639,400,900,per day,2025-09-17,Good,639.0
EQ008816,Sprayer,332,200,500,per day,2025-09-17,Needs Repair,232.4
EQ008817,Pumpset,563,300,800,per day,2025-09-17,Good,563.0
EQ008818,Thresher,823,600,1200,per day,2025-09-17,Good,823.0
EQ008819,Tractor,1761,1000,2000,per day,2025-09-17,Good,1761.0
EQ008820,Sprayer,348,200,500,per day,2025-09-17,Good,348.0
EQ008821,Reaper,2033,1500,2500,per day,2025-09-17,Good,2033.0
EQ008822,Pumpset,340,300,800,per day,2025-09-17,Needs Repair,238.0
EQ008823,Leveller,953,800,1500,per day,2025-09-17,Good,953.0
EQ008824,Pumpset,525,300,800,per day,2025-09-17,Good,525.0
EQ008825,Pumpset,632,300,800,per day,2025-09-17,Needs Repair,442.4
EQ008826,Disc Harrow,638,500,1000,per day,2025-09-17,Good,638.0
EQ008827,Sprayer,271,200,500,per day,2025-09-17,Good,271.0
EQ008828,Mulcher,1062,900,1600,per day,2025-09-17,Good,1062.0
EQ008829,Tractor,1828,1000,2000,per day,2025-09-17,Good,1828.0
EQ008830,Seed Drill,633,400,900,per day,2025-09-17,Good,633.0
EQ008831,Rotavator,664,400,1000,per day,2025-09-17,Good,664.0
EQ008832,Leveller,1169,800,1500,per day,2025-09-17,Good,1169.0
EQ008833,Weeder,399,250,600,per day,2025-09-17,Needs Repair,279.3
EQ008834,Sprayer,302,200,500,per day,2025-09-17,Good,302.0
EQ008835,Seed Drill,598,400,900,per day,2025-09-17,Needs Repair,418.6
EQ008836,Power Tiller,848,500,1200,per day,2025-09-17,Good,848.0
EQ008837,Disc Harrow,854,500,1000,per day,2025-09-17,Good,854.0
EQ008838,Cultivator,444,400,900,per day,2025-09-17,Good,444.0
EQ008839,Reaper,1788,1500,2500,per day,2025-09-17,Needs Repair,1251.6
EQ008840,Rotavator,603,400,1000,per day,2025-09-17,Good,603.0
EQ008841,Rotavator,842,400,1000,per day,2025-09-17,Good,842.0
EQ008842,Pumpset,459,300,800,per day,2025-09-17,Needs Repair,321.3
EQ008843,Rotavator,755,400,1000,per day,2025-09-17,Good,755.0
EQ008844,Reaper,1775,1500,2500,per day,2025-09-17,Needs Repair,1242.5
EQ008845,Sprayer,285,200,500,per day,2025-09-17,Good,285.0
EQ008846,Plough,406,300,800,per day,2025-09-17,Needs Repair,284.2
EQ008847,Pumpset,422,300,800,per day,2025-09-17,Needs Repair,295.4
EQ008848,Power Tiller,643,500,1200,per day,2025-09-17,Good,643.0
EQ008849,Seed Drill,726,400,900,per day,2025-09-17,Good,726.0
EQ008850,Seed Drill,729,400,900,per day,2025-09-17,Good,729.0
EQ008851,Cultivator,755,400,900,per day,2025-09-17,Needs Repair,528.5
EQ008852,Mulcher,1226,900,1600,per day,2025-09-17,Good,1226.0
EQ008853,Rotavator,691,400,1000,per day,2025-09-17,Good,691.0
EQ008854,Sprayer,265,200,500,per day,2025-09-17,Good,265.0
EQ008855,Rotavator,629,400,1000,per day,2025-09-17,Good,629.0
EQ008856,Thresher,748,600,1200,per day,2025-09-17,Good,748.0
EQ008857,Tractor,1690,1000,2000,per day,2025-09-17,Good,1690.0
EQ008858,Sprayer,306,200,500,per day,2025-09-17,Good,306.0
EQ008859,Cultivator,507,400,900,per day,2025-09-17,Good,507.0
EQ008860,Tractor,1609,1000,2000,per day,2025-09-17,Good,1609.0
EQ008861,Thresher,1063,600,1200,per day,2025-09-17,Good,1063.0
EQ008862,Tractor,1864,1000,2000,per day,2025-09-17,Needs Repair,1304.8
EQ008863,Harvester,4215,3000,6000,per day,2025-09-17,Needs Repair,2950.5
EQ008864,Power Tiller,639,500,1200,per day,2025-09-17,Good,639.0
EQ008865,Sprayer,215,200,500,per day,2025-09-17,Good,215.0
EQ008866,Sprayer,302,200,500,per day,2025-09-17,Good,302.0
EQ008867,Harvester,4902,3000,6000,per day,2025-09-17,Good,4902.0
EQ008868,Seed Drill,822,400,900,per day,2025-09-17,Good,822.0
EQ008869,Mulcher,1333,900,1600,per day,2025-09-17,Good,1333.0
EQ008870,Mulcher,1300,900,1600,per day,2025-09-17,Good,1300.0
EQ008871,Harvester,4780,3000,6000,per day,2025-09-17,Needs Repair,3346.0
EQ008872,Weeder,433,250,600,per day,2025-09-17,Good,433.0
EQ008873,Disc Harrow,918,500,1000,per day,2025-09-17,Good,918.0
EQ008874,Rotavator,799,400,1000,per day,2025-09-17,Good,799.0
EQ008875,Seed Drill,655,400,900,per day,2025-09-17,Needs Repair,458.5
EQ008876,Sprayer,314,200,500,per day,2025-09-17,Good,314.0
EQ008877,Seed Drill,730,400,900,per day,2025-09-17,Good,730.0
EQ008878,Disc Harrow,717,500,1000,per day,2025-09-17,Good,717.0
EQ008879,Leveller,984,800,1500,per day,2025-09-17,Good,984.0
EQ008880,Disc Harrow,627,500,1000,per day,2025-09-17,Good,627.0
EQ008881,Seed Drill,571,400,900,per day,2025-09-17,Good,571.0
EQ008882,Harvester,4690,3000,6000,per day,2025-09-17,Good,4690.0
EQ008883,Power Tiller,645,500,1200,per day,2025-09-17,Good,645.0
EQ008884,Weeder,386,250,600,per day,2025-09-17,Good,386.0
EQ008885,Sprayer,301,200,500,per day,2025-09-17,Needs Repair,210.7
EQ008886,Disc Harrow,860,500,1000,per day,2025-09-17,Good,860.0
EQ008887,Cultivator,624,400,900,per day,2025-09-17,Needs Repair,436.8
EQ008888,Seed Drill,660,400,900,per day,2025-09-17,Good,660.0
EQ008889,Disc Harrow,633,500,1000,per day,2025-09-17,Good,633.0
EQ008890,Reaper,2326,1500,2500,per day,2025-09-17,Good,2326.0
EQ008891,Reaper,1848,1500,2500,per day,2025-09-17,Good,1848.0
EQ008892,Sprayer,233,200,500,per day,2025-09-17,Needs Repair,163.1
EQ008893,Leveller,1053,800,1500,per day,2025-09-17,Needs Repair,737.1
EQ008894,Weeder,387,250,600,per day,2025-09-17,Good,387.0
EQ008895,Reaper,2003,1500,2500,per day,2025-09-17,Good,2003.0
EQ008896,Harvester,4924,3000,6000,per day,2025-09-17,Good,4924.0
EQ008897,Baler,2662,2000,3500,per day,2025-09-17,Good,2662.0
EQ008898,Leveller,944,800,1500,per day,2025-09-17,Good,944.0
EQ008899,Plough,538,300,800,per day,2025-09-17,Good,538.0
EQ008900,Sprayer,286,200,500,per day,2025-09-17,Needs Repair,200.2
EQ008901,Tractor,1611,1000,2000,per day,2025-09-17,Good,1611.0
EQ008902,Tractor,2000,1000,2000,per day,2025-09-17,Needs Repair,1400.0
EQ008903,Tractor,1698,1000,2000,per day,2025-09-17,Needs Repair,1188.6
EQ008904,Power Tiller,773,500,1200,per day,2025-09-17,Needs Repair,541.1
EQ008905,Baler,2665,2000,3500,per day,2025-09-17,Good,2665.0
EQ008906,Reaper,2100,1500,2500,per day,2025-09-17,Good,2100.0
EQ008907,Baler,2219,2000,3500,per day,2025-09-17,Good,2219.0
EQ008908,Reaper,2053,1500,2500,per day,2025-09-17,Good,2053.0
EQ008909,Baler,2654,2000,3500,per day,2025-09-17,Good,2654.0
EQ008910,Sprayer,205,200,500,per day,2025-09-17,Needs Repair,143.5
EQ008911,Seed Drill,748,400,900,per day,2025-09-17,Needs Repair,523.6
EQ008912,Reaper,1982,1500,2500,per day,2025-09-17,Needs Repair,1387.4
EQ008913,Reaper,1500,1500,2500,per day,2025-09-17,Needs Repair,1050.0
EQ008914,Plough,431,300,800,per day,2025-09-17,Good,431.0
EQ008915,Rotavator,589,400,1000,per day,2025-09-17,Good,589.0
EQ008916,Pumpset,576,300,800,per day,2025-09-17,Good,576.0
EQ008917,Baler,2928,2000,3500,per day,2025-09-17,Good,2928.0
EQ008918,Reaper,1979,1500,2500,per day,2025-09-17,Needs Repair,1385.3
EQ008919,Seed Drill,594,400,900,per day,2025-09-17,Good,594.0
EQ008920,Tractor,1924,1000,2000,per day,2025-09-17,Good,1924.0
EQ008921,Seed Drill,754,400,900,per day,2025-09-17,Good,754.0
EQ008922,Seed Drill,663,400,900,per day,2025-09-17,Good,663.0
EQ008923,Cultivator,610,400,900,per day,2025-09-17,Good,610.0
